carbon source,,glucose,glucose,glucose,glucose,glucose,glucose,glucose,citric acid,citric acid,citric acid,citric acid,citric acid,citric acid,citric acid,malic acid,malic acid,malic acid,malic acid,malic acid,malic acid,malic acid
y000288,cis-prenyltransferase step 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000289,cis-prenyltransferase step 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000290,cis-prenyltransferase step 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000291,cis-prenyltransferase step 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000292,cis-prenyltransferase step 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000293,cis-prenyltransferase step 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000294,cis-prenyltransferase step 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000295,cis-prenyltransferase step 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000296,cis-prenyltransferase step 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000297,cis-prenyltransferase step 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000298,cis-prenyltransferase step 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000299,cis-prenyltransferase step 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000300,citrate synthase,34.42871676474418,76.34316586011212,21.313013504241496,26.222707906640082,36.911416866708,21.313013504241212,34.42871676474371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.183360801031351,26.76338492678802,7.161243010944848,7.173599008593529,7.010833391332351,7.1612430109448155,7.183360801031285
y000301,"citrate synthase, peroxisomal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000302,citrate to cis-aconitate(3-),21.422243714452854,62.20970005310422,21.313013504241308,13.281442259436623,24.000266136234412,21.313013504241212,21.422243714452794,81.14563069733171,89.86484566268909,83.63154428189273,81.30154660395496,81.4787342215341,81.14563069733164,81.14563069733164,7.183360801031391,19.95813307131335,7.1612430109449825,7.173599008593625,7.010833391332351,7.161243010944822,7.183360801031292
y000303,"citrate to cis-aconitate(3-), cytoplasmic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000304,coproporphyrinogen oxidase (O2 required),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000306,CTP synthase (glutamine),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000307,CTP synthase (NH3),1.257754271356266,1.197910943028527,1.2513410886250058,1.2514485734595944,1.2485363954230808,1.2513410886249834,1.2577542713562608,0.9986374149436452,0.9800914982346243,0.9986374149436527,0.9903791987477646,0.9809943086175844,0.9986374149436644,0.9986374149436644,0.6768547008295742,0.6580826758939995,0.6747706442707229,0.6759348924998714,0.6605982449015977,0.6747706442707155,0.6768547008295671
y000308,cystathionine b-lyase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000309,cystathionine beta-synthase,0.44181203851826983,0.4207908394793779,0.43955927627335784,0.43959703253064975,0.43857407014114197,0.4395592762733499,0.441812038518268,0.35079191705793217,0.3442772826384704,0.3507919170579348,0.34789104888748085,0.34459441334103147,0.3507919170580114,0.3507919170580114,0.2377591251045421,0.23116506552325067,0.23702705740449748,0.2374360235239068,0.23204871083987363,0.23702705740451144,0.23775912510455643
y000310,cystathionine g-lyase,0.44181203851826983,0.4207908394793779,0.43955927627335784,0.43959703253064975,0.43857407014114197,0.4395592762733499,0.441812038518268,0.35079191705793217,0.3442772826384704,0.3507919170579348,0.34789104888748085,0.34459441334100493,0.35079191705793894,0.35079191705793894,0.23775912510455893,0.23116506552330326,0.23702705740451396,0.2374360235238711,0.23204871083987363,0.23702705740451144,0.23775912510455643
y000311,cystathionine gamma-synthase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000312,cysteine synthase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000313,cysteinyl-tRNA synthetase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000314,cytidine deaminase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000315,cytidine kinase (GTP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000317,cytochrome P450 lanosterol 14-alpha-demethylase (NADP),0.20286692772899534,0.19321461929371178,0.201832526409688,0.20184986295838198,0.20138014910034013,0.20183252640968433,0.20286692772899448,0.1610731991920688,0.15808187311958558,0.1610731991920609,0.1597412069370267,0.15822749009174952,0.16107319919207191,0.16107319919207191,0.10917190806130822,0.10614411232039166,0.10883576437971948,0.10902354943975877,0.1065498559284109,0.10883576437971831,0.10917190806130707
y000318,cytosine deaminase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000319,"D-arabinono-1,4-lactone oxidase",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000320,D-arabinose 1-dehydrogenase (NAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000321,D-arabinose 1-dehydrogenase (NADP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000322,D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000323,D-sorbitol dehydrogenase (D-fructose producing),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000326,dCMP deaminase,0.3600298101116965,0.34289976919276965,0.3581940485376512,0.35822481587072097,0.35739121034905824,0.3581940485376447,0.360029810111695,0.285858094113166,0.2805493601075195,0.28585809411316815,0.283494195157245,0.2808077878927764,0.2858580941131715,0.2858580941131715,0.19374839343626823,0.188374936373245,0.19315183614027415,0.19348510002051625,0.18909501330142894,0.1931518361402721,0.1937483934362662
y000327,dCTP deaminase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000329,deoxycytidine deaminase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000330,deoxyguanylate kinase (dGMP:ATP),-0.35438965642848497,-0.3375279712419693,-0.35258265352139584,-0.3526129388596918,-0.35179239243236293,-0.3525826535213894,-0.3543896564284833,-0.2813798994273201,-0.2761543309674539,-0.2813798994273221,-0.27905303283102184,-0.276408710275656,-0.28137989942732433,-0.28137989942732433,-0.19071317056259224,-0.18542389298358505,-0.1901259588117051,-0.19045400184787029,-0.18613268933326033,-0.19012595881170383,-0.190713170562591
y000331,"deoxyhypusine synthase, cytosolic/mitochondrial",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000332,deoxyribokinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000334,dephospho-CoA kinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000335,dethiobiotin synthase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000336,diacylglycerol acyltransferase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000336_1,diacylglycerol acyltransferase,0.02264521703809599,0.021567768772464274,0.022529750990266353,0.02253168619928372,0.022479253935532142,0.022529750990265943,0.022645217038095897,0.017979951663671452,0.017646041997363297,0.017979951663671587,0.017831266739785977,0.017662296632733634,0.017979951663671803,0.017979951663671803,0.012186419837806009,0.01184843920948165,0.012148897474201574,0.012169859163170328,0.011893730732196925,0.012148897474201444,0.01218641983780588
y000337,diacylglycerol pyrophosphate phosphatase,0.11759720429496927,0.11200198727419186,0.11699758608892993,0.11700763567996657,0.11673535356309972,0.1169975860889278,0.11759720429496877,0.0933703591998879,0.09163635757036734,0.0933703591998886,0.09259823450175288,0.09172076831693558,0.09337035919988972,0.09337035919988972,0.06328439691612836,0.06152925467439413,0.0630895423006483,0.06319839689965165,0.061764454736315304,0.06308954230064762,0.06328439691612768
y000337_1,diacylglycerol pyrophosphate phosphatase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000337_2,diacylglycerol pyrophosphate phosphatase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000340,dihydroceramidase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000341,dihydroceramidase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000342,dihydroceramidase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000343,dihydroceramidase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000344,dihydrofolate reductase,0.0,0.3428997691927693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000345,dihydrofolate reductase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000346,dihydrofolate synthase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000347,dihydroneopterin aldolase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000348,dihydroneopterin monophosphate dephosphorylase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000349,dihydroorotase,-1.8433902287964408,-1.7556826302533195,-1.8339909378128825,-1.8341484697714985,-1.8298803224399567,-1.8339909378128492,-1.8433902287964274,-1.4636232964908142,-1.4364420239447673,-1.46362329649066,-1.451519886953936,-1.4377652011951294,-1.4636232964906772,-1.4636232964906772,-0.9920120092128514,-0.9644993478536122,-0.9889575735537276,-0.9906639194261943,-0.9681862169297707,-0.9889575735537169,-0.9920120092128409
y000350,dihydropteroate synthase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000351,dihydropteroate synthase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000352,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",6.70238262688354,6.383486564868009,6.668207744317109,6.6687805147734736,6.6532619576730685,6.668207744316988,6.702382626883511,5.321588018346928,5.222759628111263,5.321588018346968,5.277581230995188,5.22757056834333,5.321588018347031,5.321588018347031,3.6068565148840532,3.506823228045005,3.5957508921152863,3.601954995160002,3.5202283155070186,3.5957508921152477,3.6068565148840155
y000353,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",1.9740537891241843,1.880129282780199,1.963988255689471,1.9641569538603498,1.9595862708434002,1.9639882556894357,1.974053789124176,1.567368140046082,1.538260199022953,1.5673681400460915,1.5544068141781058,1.5396771659917239,1.5673681400461097,1.5673681400461097,1.062328005786327,1.0328651863807166,1.059057064998892,1.060884360425807,1.036813388859008,1.0590570649988784,1.0623280057863163
y000354,dihydroxyacetone kinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000355,dimethylallyltranstransferase,0.4057338554579907,0.38642923858742356,0.403665052819376,0.40369972591676395,0.40276029820068027,0.40366505281936865,0.40573385545798896,0.3221463983841376,0.31616374623917115,0.3221463983841218,0.3194824138740534,0.31645498018349905,0.32214639838414383,0.32214639838414383,0.21834381612261644,0.2122882246407833,0.21767152875943896,0.21804709887951754,0.2130997118568218,0.21767152875943663,0.21834381612261414
y000356,diphosphoglyceromutase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000357,"diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000358,"diphosphoinositol-1,3,4,6-tetrakisphosphate synthase",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000359,diphthine synthase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000360,dolichol kinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000361,dolichyl-phosphate D-mannosyltransferase,1.0377882777109997,0.9884108229473046,1.0324966829910363,1.0325853700294412,1.030182496671959,1.0324966829910176,1.0377882777109955,0.8239878221956534,0.8086853617720666,0.8239878221956596,0.8171738680250613,0.809430281549935,0.8239878221956692,0.8239878221956692,0.5584810087562405,0.5429919836972911,0.5567614284565605,0.55772206376671,0.5450676101430223,0.5567614284565545,0.5584810087562346
y000362,dolichyl-phosphate-mannose--protein mannosyltransferase,1.0377882777109997,0.9884108229473046,1.0324966829910363,1.0325853700294412,1.030182496671959,1.0324966829910176,1.0377882777109955,0.8239878221956534,0.8086853617720666,0.8239878221956596,0.8171738680250613,0.809430281549935,0.8239878221956692,0.8239878221956692,0.5584810087562405,0.5429919836972911,0.5567614284565605,0.55772206376671,0.5450676101430223,0.5567614284565545,0.5584810087562346
y000363,dTMP kinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000364,dUTP diphosphatase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000366,enolase,97.89574059965376,136.79045998164904,97.39657849193766,89.37154249916959,100.81844346435378,97.39657849193688,97.89574059965311,-58.13559697936913,-50.54400378877372,-55.64968339480832,-58.481793993302844,-58.164038681593446,-58.135596979368486,-58.135596979368486,-51.66277708581656,-40.02937433669834,-51.81160889023113,-51.728464714515475,-52.34481430502531,-51.81160889023161,-51.66277708581703
y000368,ethanolamine kinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000369,ethyl acetate-hydrolyzing esterase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000370,"exo-1,3-beta-glucan glucohydrase",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000373,farnesyltranstransferase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000381,fatty acid oxidation (C18:2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000399,fatty-acid--CoA ligase (decanoate),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000400,fatty-acid--CoA ligase (dodecanoate),-0.0032816086603520925,-0.0031254713376834614,-0.0032648760151362433,-0.003265156453988311,-0.003257558285663424,-0.003264876015136184,-0.0032816086603520787,-0.002605546460118063,-0.0025571582794753807,-0.002605546460118082,-0.002583999935169084,-0.0025595138034746616,-0.002605546460118113,-0.002605546460118113,-0.001765982671358542,-0.001717004551384042,-0.001760545156091895,-0.001763582797989508,-0.0017235679264636908,-0.0017605451560908313,-0.001765982671358434
y000402,fatty-acid--CoA ligase (hexadecanoate),0.005469347767253487,0.005209118896069372,0.005441460024713803,0.0054419274228012845,0.005429263809439039,0.005441460025226972,0.005469347767253463,0.0043425774335301036,0.0042619304657926516,0.004342577433530115,0.004306666558615113,0.004265856339124436,0.004342577433530188,0.004342577433530188,0.002943304452264237,0.0028616742523056263,0.0029342419268195683,0.0029393046633158465,0.002872613210772812,0.0029342419268190145,0.002943304452263984
y000410,fatty-acid--CoA ligase (octanoate),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000412,fatty-acid--CoA ligase (tetradecanoate),-0.002187739106901394,-0.0020836475584556395,-0.0021765840100908275,-0.0021767709693255393,-0.0021717055237756157,-0.0021765840100907885,-0.002187739106901385,-0.0017370309734120414,-0.0017047721863169202,-0.0017370309734120544,-0.001722666623446056,-0.0017063425356497746,-0.0017370309734120746,-0.0017370309734120746,-0.0011773217809056948,-0.0011446697009226945,-0.0011736967707279297,-0.0011757218653263384,-0.001149045284309183,-0.0011736967707279171,-0.0011773217809056822
y000436,ferrochelatase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000437,ferrocytochrome-c:hydrogen-peroxide oxidoreductase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000438,ferrocytochrome-c:oxygen oxidoreductase,675.9860739804474,741.5547561991281,667.2565044339601,657.8388064192488,681.7999973209825,667.256504433958,675.9860739804465,615.8038963151971,637.7958645485644,615.803896315197,625.5965871319233,616.8121432637053,615.8038963151973,615.8038963151973,397.37765930956556,419.6377493626036,399.8489583215193,398.46837894801604,403.2453046028984,399.8489583215185,397.37765930956476
y000439,ubiquinol:ferricytochrome c reductase,337.9930369902237,370.77737809956403,333.62825221698006,328.9194032096244,340.89999866049124,333.628252216979,337.99303699022323,307.90194815759855,318.8979322742822,307.9019481575985,312.79829356596167,308.4060716318526,307.90194815759867,307.90194815759867,198.68882965478278,209.8188746813018,199.92447916075966,199.23418947400802,201.6226523014492,199.92447916075926,198.68882965478238
y000440,FMN adenylyltransferase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000443,formaldehyde dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000445,formate dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.857519396091554,32.96342974574929,41.88569222697038,23.255274642123222,46.24425539974453,46.857519396093416,46.857519396093416,49.63341963515348,34.311905568822745,56.7209996130443,47.02267774941221,49.05705752747314,56.720999613043894,49.63341963515303
y000446,formate-tetrahydrofolate ligase,-104.70117304298711,-42.952675024524964,-118.02631152160154,-117.33694483357723,-96.55077845612011,-118.02631152159871,-104.70117304298664,-46.69644619689947,-32.8053478726297,-41.72461902777832,-23.095533435186194,-46.086027909652785,-46.69644619690134,-46.69644619690134,-49.5242477270922,-34.20576145650235,-56.61216384866456,-46.913654199972456,-48.95050767154473,-56.612163848664174,-49.524247727091726
y000447,formate-tetrahydrofolate ligase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,-3.552713678800501e-15,-2.398081733190338e-14,4.440892098500626e-15,0.0,0.0,0.0
y000448,"fructose-2,6-bisphosphate 2-phosphatase",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000449,fructose-bisphosphatase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000450,fructose-bisphosphate aldolase,79.64094216720409,86.26699853877851,85.65446864094321,77.28726130146514,79.17816162850255,85.65446864094261,79.64094216720397,-2.91025982257992e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000451,fumarase,9.917270226314349,49.49644490287635,9.86670290358268,1.8341484697714738,10.74973040005522,9.866702903582636,9.917270226314308,70.54723660749649,79.46327669786722,73.03315019205729,70.7907957652269,71.06758386101859,70.54723660749605,70.54723660749605,-2.275957200481571e-14,12.97399704911978,-7.938094626069869e-14,-2.5646151868841116e-14,0.0,0.0,0.0
y000452,"fumarase, cytoplasmic",5.072378212435118,6.5867195873397275,5.04651458461696,5.046948058584145,6.865083902188445,5.046514584619501,5.072378212435581,5.491013050627778,5.389038230577036,5.491013050628105,5.4456052056705095,5.394002338189792,5.491013050627033,5.491013050627033,3.7216891136043633,3.618471036286769,3.7102299177123546,3.716631542691331,3.632302905636095,3.7102299177127804,3.721689113604725
y000453,dihydoorotic acid dehydrogenase,1.8433902287964408,1.7556826302533195,1.8339909378128825,1.8341484697714985,1.8298803224399567,1.8339909378128492,1.8433902287964274,1.4636232964908142,1.4364420239447673,1.46362329649066,1.451519886953936,1.4377652011951294,1.4636232964906772,1.4636232964906772,0.9920120092128514,0.9644993478536122,0.9889575735537276,0.9906639194261943,0.9681862169297707,0.9889575735537169,0.9920120092128409
y000457,g-glutamyltransferase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000458,galactokinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000459,galactose-1-phosphate uridylyltransferase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000460,gamma-glutamylcysteine synthetase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000462,geranyltranstransferase,0.4057338554579907,0.38642923858742356,0.403665052819376,0.40369972591676395,0.40276029820068027,0.40366505281936865,0.40573385545798896,0.3221463983841376,0.31616374623917115,0.3221463983841218,0.3194824138740534,0.31645498018349905,0.32214639838414383,0.32214639838414383,0.21834381612261644,0.2122882246407833,0.21767152875943896,0.21804709887951754,0.2130997118568218,0.21767152875943663,0.21834381612261414
y000463,"glucan 1,4-alpha-glucosidase",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000464,"glucan 1,4-alpha-glucosidase, vacuole",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
