carbon source,,glucose,glucose,glucose,glucose,glucose,glucose,glucose,citric acid,citric acid,citric acid,citric acid,citric acid,citric acid,citric acid,malic acid,malic acid,malic acid,malic acid,malic acid,malic acid,malic acid
y000348,dihydroneopterin monophosphate dephosphorylase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000349,dihydroorotase,1.5178830414797062e-18,2.6020852139652106e-18,2.6020852139652106e-18,-1.0842021724855044e-18,-3.469446951953614e-18,1.734723475976807e-18,-1.734723475976807e-18,-1.734723475976807e-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.589415207398531e-19,1.367622458279923e-18,8.105802215088568e-19,-0.0,-0.0,-0.0
y000350,dihydropteroate synthase,-2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,-8.673617379884035e-19,2.6020852139652106e-18,1.734723475976807e-18,0.0,-4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000351,dihydropteroate synthase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000352,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",-2.6020852139652106e-18,0.0,1.734723475976807e-18,-8.673617379884035e-19,2.6020852139652106e-18,1.734723475976807e-18,0.0,-4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000353,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",-2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,-8.673617379884035e-19,2.6020852139652106e-18,-5.204170427930421e-18,0.0,-4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000354,dihydroxyacetone kinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
y000355,dimethylallyltranstransferase,0.0,0.0,0.0,0.0,5.204170427930421e-18,-8.673617379884035e-18,0.0,1.3877787807814457e-17,4.336808689942018e-18,2.3852447794681098e-18,-1.6263032587282567e-17,-2.7755575615628914e-17,0.0,0.0,2.7755575615628914e-17,1.5178830414797062e-18,2.710505431213761e-18,-2.6129272356900657e-17,6.938893903907228e-18,-2.7755575615628914e-17,0.0
y000356,diphosphoglyceromutase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.589415207398531e-19,1.367622458279923e-18,8.105802215088568e-19,0.0,0.0,0.0
y000357,"diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,-3.420176121029557e-20,9.299177011692143e-20,0.0,0.0,0.0
y000358,"diphosphoinositol-1,3,4,6-tetrakisphosphate synthase",-0.01204611830909219,-0.0121878161701095,-0.011452043006797419,-0.011985725603923136,-0.011957834272553147,-0.011452043006797863,-0.01204611830909219,-0.005956471876042091,-0.006005614960052419,-0.005956471876042035,-0.0058296741044119305,-0.00585123781905128,-0.005956471876042091,-0.005956471876042091,-0.005749834950509958,-0.006175281220513973,-0.005625562074381307,-0.005742021240897899,-0.005611737455801735,-0.005625562074381418,-0.005749834950509958
y000359,diphthine synthase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.589415207398531e-19,1.367622458279923e-18,8.105802215088568e-19,0.0,0.0,0.0
y000360,dolichol kinase,-0.014277294139633495,-0.017500253610761157,-0.013573184515743214,-0.014205715528709806,-0.014172658179304964,-0.013573184515743575,-0.014277294139633412,-0.005956471876042091,-0.006005614960052419,-0.005956471876042035,-0.0058296741044119305,-0.00585123781905128,-0.005956471876042091,-0.005956471876042091,-0.005749834950509958,-0.006175281220513971,-0.005625562074381305,-0.005742021240897897,-0.005611737455801735,-0.005625562074381418,-0.005749834950509958
y000361,dolichyl-phosphate D-mannosyltransferase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000362,dolichyl-phosphate-mannose--protein mannosyltransferase,0.0,1.0447117739781794e-18,-1.9794347957922986e-18,3.277555584493395e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000363,dTMP kinase,-0.01204611830909219,-0.012187816170109445,-0.011452043006797419,-0.011985725603923136,-0.011957834272553147,-0.011452043006797863,-0.01204611830909219,-0.005956471876042091,-0.006005614960052419,-0.005956471876042035,-0.0058296741044119305,-0.00585123781905128,-0.005956471876042091,-0.005956471876042091,-0.005749834950509958,-0.006175281220513973,-0.005625562074381307,-0.005742021240897899,-0.005611737455801735,-0.005625562074381418,-0.005749834950509958
y000364,dUTP diphosphatase,1.5178830414797062e-18,-4.336808689942018e-18,2.6020852139652106e-18,5.854691731421724e-18,1.734723475976807e-18,-6.938893903907228e-18,-1.734723475976807e-18,5.204170427930421e-18,4.336808689942018e-18,2.3852447794681098e-18,1.1492543028346347e-17,0.0,0.0,0.0,0.0,2.2768245622195593e-18,4.078127889493684e-18,2.4368834802371135e-18,6.938893903907228e-18,0.0,0.0
y000366,enolase,-1.5178830414797062e-18,8.673617379884035e-19,8.673617379884035e-19,1.0842021724855044e-18,0.0,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
y000368,ethanolamine kinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000369,ethyl acetate-hydrolyzing esterase,-2.168404344971009e-19,0.0,-2.6020852139652106e-18,2.3852447794681098e-18,0.0,0.0,1.734723475976807e-18,5.204170427930421e-18,6.938893903907228e-18,6.938893903907228e-18,-6.938893903907228e-18,0.0,-6.938893903907228e-18,-6.938893903907228e-18,0.0,7.589415207398531e-19,1.367622458279923e-18,-6.128313682398371e-18,0.0,0.0,0.0
y000370,"exo-1,3-beta-glucan glucohydrase",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000373,farnesyltranstransferase,-1.3877787807814457e-17,0.0,-1.3877787807814457e-17,0.0,-2.2551405187698492e-17,-8.673617379884035e-18,0.0,1.3877787807814457e-17,4.336808689942018e-18,-2.5370330836160804e-17,3.924811864397526e-17,2.7755575615628914e-17,0.0,0.0,-2.7755575615628914e-17,-2.6237692574149207e-17,-2.5045070184415152e-17,5.713745448998608e-17,3.469446951953614e-17,0.0,5.551115123125783e-17
y000381,fatty acid oxidation (C18:2),0.0,1.1102230246251565e-16,-9.020562075079397e-17,1.5959455978986625e-16,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,-2.740863092043355e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0
y000399,fatty-acid--CoA ligase (decanoate),2.7755575615628914e-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.551115123125783e-17,-0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0
y000400,fatty-acid--CoA ligase (dodecanoate),-2.7755575615628914e-17,-0.0,5.551115123125783e-17,-0.0,-2.7755575615628914e-17,5.551115123125783e-17,-0.0,-0.0,5.551115123125783e-17,-5.551115123125783e-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.551115123125783e-17,-5.551115123125783e-17,5.551115123125783e-17,-0.0,-5.551115123125783e-17
y000402,fatty-acid--CoA ligase (hexadecanoate),0.0,0.0,0.0,0.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.0,-1.6653345369377348e-16,5.551115123125783e-17,0.0,1.1102230246251565e-16,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,2.220446049250313e-16,-5.551115123125783e-16,2.7755575615628914e-16
y000410,fatty-acid--CoA ligase (octanoate),5.551115123125783e-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.551115123125783e-17,-0.0,-5.551115123125783e-17,-0.0,-0.0,-0.0,-0.0,-0.0,-5.551115123125783e-17,-5.551115123125783e-17,-5.551115123125783e-17,-0.0,-5.551115123125783e-17
y000412,fatty-acid--CoA ligase (tetradecanoate),-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.551115123125783e-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.551115123125783e-17,-0.0,-0.0,-0.0,5.551115123125783e-17,-0.0
y000436,ferrochelatase,-8.456776945386935e-18,-3.0357660829594124e-18,1.1058862159352145e-17,-2.5804011705155006e-17,-2.3852447794681098e-18,2.168404344971009e-19,-1.3010426069826053e-17,9.540979117872439e-18,4.683753385137379e-17,-3.252606517456513e-17,4.7704895589362195e-18,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,-1.3877787807814457e-17,-5.551115123125783e-17,0.0
y000437,ferrocytochrome-c:hydrogen-peroxide oxidoreductase,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000438,ferrocytochrome-c:oxygen oxidoreductase,4.336808689942018e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,-2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000439,ubiquinol:ferricytochrome c reductase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,-4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,-4.336808689942018e-19,0.0,0.0,4.336808689942018e-19,0.0,0.0
y000440,FMN adenylyltransferase,-0.2949551975052286,-0.2930785826334712,-0.2998063831574066,-0.2934764520850146,-0.2927935189656522,-0.2998063831574051,-0.29495519750522725,-0.35997606867755993,-0.3642805847602472,-0.35997606867756166,-0.36138149773249933,-0.35361630690668916,-0.35997606867756315,-0.35997606867756315,-0.3564322685821132,-0.3656521239137842,-0.35747946732882663,-0.3559478967232564,-0.3478716048851481,-0.3574794673288267,-0.35643226858211235
y000443,formaldehyde dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.589415207398531e-19,1.367622458279923e-18,8.105802215088568e-19,0.0,0.0,0.0
y000445,formate dehydrogenase,-0.0022311758305412527,-0.005312437440651844,-0.0021211415089453065,-0.002219989924786417,-0.002214823906751838,-0.0021211415089457154,-0.0022311758305412453,9.540979117872439e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,1.734723475976807e-18,0.0,0.0,0.0
y000446,formate-tetrahydrofolate ligase,-0.0,-1.3877787807814457e-16,-2.7755575615628914e-16,9.43689570931383e-16,-0.0,-0.0,-0.0,-2.7755575615628914e-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
y000447,formate-tetrahydrofolate ligase,-0.0,-1.734723475976807e-18,-0.0,8.673617379884035e-19,-0.0,-0.0,-0.0,6.505213034913027e-19,-0.0,-1.0842021724855044e-18,1.0842021724855044e-18,1.214306433183765e-17,3.469446951953614e-18,3.469446951953614e-18,2.2551405187698492e-17,1.1275702593849246e-17,-1.2468324983583301e-17,1.6371452804531117e-17,-0.0,-0.0,-0.0
y000448,"fructose-2,6-bisphosphate 2-phosphatase",1.5178830414797062e-18,-8.673617379884035e-19,2.6020852139652106e-18,-1.0842021724855044e-18,-3.469446951953614e-18,1.734723475976807e-18,-1.734723475976807e-18,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000449,fructose-bisphosphatase,-0.01204611830909216,-0.01218781617010955,-0.0114520430067974,-0.01198572560392311,-0.011957834272553126,-0.011452043006797846,-0.012046118309092167,2.0469737016526324e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000450,fructose-bisphosphate aldolase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
y000451,fumarase,-8.673617379884035e-19,0.0,1.734723475976807e-18,8.673617379884035e-19,-2.6020852139652106e-18,-1.734723475976807e-18,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000452,"fumarase, cytoplasmic",1.5178830414797062e-18,0.0,-8.673617379884035e-19,-1.0842021724855044e-18,0.0,-1.734723475976807e-18,1.734723475976807e-18,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000453,dihydoorotic acid dehydrogenase,-8.673617379884035e-17,1.231653667943533e-16,6.938893903907228e-18,-7.632783294297951e-17,0.0,3.469446951953614e-18,-3.469446951953614e-18,-6.938893903907228e-18,-2.0816681711721685e-17,2.0816681711721685e-17,-1.3877787807814457e-17,-6.938893903907228e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,5.551115123125783e-17,-8.326672684688674e-17,2.0816681711721685e-17,1.3877787807814457e-17,-1.3877787807814457e-17,1.3877787807814457e-17,-2.7755575615628914e-17
y000457,g-glutamyltransferase,0.0,-1.734723475976807e-18,0.0,-3.469446951953614e-18,0.0,0.0,0.0,6.938893903907228e-18,-1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,1.3877787807814457e-17,-1.3877787807814457e-17
y000458,galactokinase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000459,galactose-1-phosphate uridylyltransferase,0.0,0.0,0.0,0.0,1.0408340855860843e-17,3.8163916471489756e-17,5.551115123125783e-17,2.7755575615628914e-17,6.418476861114186e-17,-5.074066167232161e-17,-3.252606517456513e-17,-5.551115123125783e-17,0.0,0.0,-5.551115123125783e-17,1.5178830414797062e-18,-5.282538528539015e-17,-1.0939085638807686e-16,6.938893903907228e-17,-5.551115123125783e-17,0.0
y000460,gamma-glutamylcysteine synthetase,-0.19077713562559634,-0.12265963234549827,-0.21462134015815681,-0.19634612090179482,-0.1893789611115962,-0.21462134015814519,-0.19077713562559528,-0.3402416155220235,-0.3430487340048086,-0.34024161552202487,-0.34854455535458573,-0.3342305058746382,-0.34024161552202703,-0.34024161552202703,-0.35143757862177016,-0.3362728804360112,-0.3588433536006415,-0.35287400135229463,-0.3467380339190748,-0.3588433536006366,-0.35143757862176817
y000462,geranyltranstransferase,-2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,5.204170427930421e-18,-8.673617379884035e-18,0.0,1.3877787807814457e-17,-2.3418766925686896e-17,5.789639601072594e-17,-1.6263032587282567e-17,2.7755575615628914e-17,0.0,0.0,-2.7755575615628914e-17,2.927345865710862e-17,-5.2800645800044066e-17,2.938187887435717e-17,6.245004513516506e-17,2.7755575615628914e-17,0.0
y000463,"glucan 1,4-alpha-glucosidase",-0.012046118309092187,-0.01218781617010946,-0.011452043006797316,-0.011985725603923083,-0.011957834272553126,-0.01145204300679786,-0.012046118309092167,-0.009927453126736836,-0.010009358266754087,-0.009927453126736652,-0.00971612350735318,-0.009752063031752023,-0.009927453126736818,-0.009927453126736818,-0.00958305825084993,-0.01029213536752327,-0.009375936790635392,-0.009570035401496535,-0.009352895759669633,-0.009375936790635642,-0.00958305825084993
y000464,"glucan 1,4-alpha-glucosidase, vacuole",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000466,glucose 6-phosphate dehydrogenase,0.0,-0.0098960232602904,1.9949319973733282e-17,4.5102810375396984e-17,3.469446951953614e-18,0.006927648168216696,-8.673617379884035e-18,-0.0033091510422457275,-0.002001871653350907,-0.0033091510422459244,1.1102230246251565e-16,-0.0032506876772506743,-0.003309151042245606,-0.003309151042245606,0.0,7.589415207398531e-19,1.367622458279923e-18,8.105802215088568e-19,0.0,0.003125312263545177,0.0
y000467,glucose-6-phosphate isomerase,0.0,1.3877787807814457e-16,-7.632783294297951e-17,1.457167719820518e-16,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
y000468,glutamate 5-kinase,0.0,1.3877787807814457e-17,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000469,glutamate decarboxylase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007500749432507781,-0.009583058250849236
y000470,glutamate dehydrogenase (NAD),-0.00767390615156361,-0.012187816170109451,-0.011452043006797391,-0.007635433347310844,-0.00761766534488223,-0.011452043006797918,-0.0076739061515635615,-0.001985490625347336,-0.006005614960052419,-0.0019854906253470583,-0.003886449402941361,-0.0019504126063503158,-0.0019854906253472526,-0.0019854906253472526,-0.003833223300340083,-0.006175281220514028,-0.005625562074381474,-0.003828014160598636,-0.0037411583038676754,-0.005625562074381363,-0.003833223300339972
y000471,glutamate dehydrogenase (NADP),6.938893903907228e-18,0.012187816170109618,-3.95516952522712e-16,-3.191891195797325e-16,-6.938893903907228e-18,0.0,0.0,0.0,0.00400374330670164,-5.551115123125783e-17,-1.6653345369377348e-16,0.0,0.0,0.0,0.0,0.006175281220514028,0.0,0.0,0.0,0.0,0.0
y000472,glutamate synthase (NADH2),-0.0043722121575286155,-1.3877787807814457e-17,-2.7755575615628914e-17,-0.004350292256612293,-0.00434016892767089,2.7755575615628914e-17,-0.004372212157528588,-0.003970981250694783,0.0,-0.003970981250694949,-0.0019432247014705695,-0.0039008252127009646,-0.003970981250694838,-0.003970981250694838,-0.001916611650169875,2.7755575615628914e-17,8.326672684688674e-17,-0.0019140070802992626,-0.0018705791519340598,-2.7755575615628914e-17,-0.001916611650169986
y000473,glutamate-5-semialdehyde dehydrogenase,-0.019720024460655808,-0.01218781617010932,-0.02290408601359563,-0.01962115895123461,-0.01957549961743537,-0.022904086013595778,-0.019720024460655735,-0.007941962501389472,-0.008007486613403208,-0.007941962501389219,-0.009716123507353625,-0.007801650425401596,-0.007941962501389344,-0.007941962501389344,-0.00958305825085004,-0.006175281220513919,-0.01125112414876284,-0.009570035401496592,-0.009352895759669466,-0.011251124148762837,-0.00958305825084993
y000476,glutamine synthetase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000477,glutamine-fructose-6-phosphate transaminase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y000478,glutaminyl-tRNA synthetase,-0.09654922547984579,-0.07765786381690618,-0.10010091009017275,-0.10259061840223066,-0.09584163195209035,-0.10010091009016611,-0.09654922547984521,-0.1651570811976435,-0.16651968786902743,-0.16515708119764438,-0.1655277665206742,-0.16223922142144348,-0.16515708119764516,-0.16515708119764516,-0.17092726018545973,-0.16710722668125372,-0.1709833336887498,-0.1726089865155479,-0.1705631482316366,-0.17098333368874574,-0.17092726018545878
y000479,glutamyl-tRNA synthetase,-0.08227193134021232,-0.06015761020614499,-0.08652772557442956,-0.08838490287352085,-0.08166897377278538,-0.08652772557442254,-0.0822719313402118,-0.1592006093216014,-0.16051407290897501,-0.15920060932160235,-0.15969809241626226,-0.1563879836023922,-0.15920060932160307,-0.15920060932160307,-0.16517742523494977,-0.16093194546073974,-0.1653577716143685,-0.16686696527465,-0.16495141077583486,-0.16535777161436432,-0.16517742523494883
y000480,glutamyl-tRNA synthetase,-0.08227193134021235,-0.05265861790245367,-0.08652772557442974,-0.08838490287352108,-0.08166897377278529,-0.08652772557442263,-0.08227193134021185,-0.15920060932160138,-0.16051407290897507,-0.1592006093216025,-0.15969809241626226,-0.15638798360239253,-0.15920060932160307,-0.15920060932160307,-0.16517742523494944,-0.16093194546073986,-0.16535777161436907,-0.16686696527464911,-0.1649514107758348,-0.16535777161436432,-0.16517742523494883
y000481,glutathione oxidoreductase,-0.007673906151563593,1.734723475976807e-16,-0.011452043006798533,-0.0076354333473116955,-0.00761766534488223,-0.011452043006797918,-0.007673906151563568,-0.017468346521805955,-0.017612466806180404,-0.01746834652180597,-0.019039715625009834,-0.01715973011067118,-0.017468346521806177,-0.017468346521806177,-0.01877896094836562,-0.016051614319189,-0.02024827309305677,-0.01875344137277235,-0.018327934530648293,-0.020248273093056546,-0.01877896094836551
y000482,glutathione oxidoreductase,-0.011677974297052465,-0.004115224413426457,-0.011102054657824888,-0.012505203246323511,-0.0115923883279391,-0.01110205465782188,-0.011677974297052848,-0.01045559363307914,-0.010541856126545393,-0.010455593633079291,-0.010233021277944431,-0.010270872785041157,-0.010455593633079463,-0.010455593633079463,-0.01009287694979577,-0.010839676969075424,-0.009874736627896868,-0.010079161284857224,-0.011721048966017736,-0.009874736627897562,-0.010092876949795215
y000483,glutathione peridoxase,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
y000484,"glutathione peroxidase, mitochondria",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
y000485,glutathione synthetase,-0.044927848994110925,-0.039219667230654856,-0.04686874278166791,-0.04470260512147404,-0.044598580115917476,-0.04686874278166446,-0.04492784899411074,-0.062332492692154774,-0.06284675868529542,-0.06233249269215506,-0.0629488209794408,-0.061231253363765975,-0.062332492692155426,-0.062332492692155426,-0.06208671779560646,-0.06256383247210004,-0.0626200066372975,-0.06200234535921435,-0.06059554104774687,-0.0626200066372971,-0.062086717795606525
y000486,glyceraldehyde-3-phosphate dehydrogenase,-1.3010426069826053e-18,-8.673617379884035e-19,1.3010426069826053e-18,4.336808689942018e-19,0.0,1.734723475976807e-18,1.734723475976807e-18,-3.469446951953614e-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.589415207398531e-19,1.367622458279923e-18,8.105802215088568e-19,-0.0,-0.0,-0.0
y000487,glycerol dehydrogenase (NADP-dependent),0.0,0.0,-8.673617379884035e-19,0.0,0.0,1.734723475976807e-18,-1.734723475976807e-18,-5.204170427930421e-18,-1.734723475976807e-18,7.37257477290143e-18,0.0,0.0,0.0,0.0,0.0,7.589415207398531e-19,1.367622458279923e-18,8.105802215088568e-19,0.0,0.0,0.0
y000488,glycerol kinase,-0.007673906151563603,8.326672684688674e-17,-0.011452043006798196,-0.007635433347311482,-0.00761766534488223,-0.011452043006797918,-0.007673906151563603,-0.0019854906253473636,-0.002001871653350862,-0.0019854906253472526,-0.003886449402941694,-0.0019504126063502603,-0.0019854906253472526,-0.0019854906253472526,-0.003833223300340083,-5.551115123125783e-17,-0.005625562074381474,-0.0038280141605985807,-0.0037411583038676754,-0.005625562074381363,-0.003833223300339972
y000490,glycerol-3-phosphate dehydrogenase (fad),-0.009724802974997088,-0.012187816170109646,-0.005088618479959721,-0.009676048086174893,-0.1388406662425515,-0.005088618479960748,-0.009724802974997102,-5.551115123125783e-17,5.967448757360216e-16,-2.7755575615628914e-17,1.3877787807814457e-17,-0.27079268571555126,0.0,0.0,0.0,4.163336342344337e-17,0.0,2.7755575615628914e-17,-0.2603322417329452,0.0,0.0
y000491,glycerol-3-phosphate dehydrogenase (NAD),1.3010426069826053e-18,8.673617379884035e-19,-1.3010426069826053e-18,-4.336808689942018e-19,0.0,-1.734723475976807e-18,-1.734723475976807e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.589415207398531e-19,-1.367622458279923e-18,-8.105802215088568e-19,0.0,0.0,0.0
y000492,glycerol-3-phosphate dehydrogenase (NAD),1.194790794079026e-16,8.630249292984615e-17,9.996344030316351e-17,-2.970713952610282e-17,3.0140820395097023e-17,-2.168404344971009e-19,1.3010426069826053e-17,-9.540979117872439e-18,-2.3418766925686896e-17,2.3852447794681098e-18,5.312590645178972e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,-2.498001805406602e-16,0.0
y000493,glycerol-3-phosphate/dihydroxyacetone phosphate acyltransferase,2.7755575615628914e-17,1.9081958235744878e-17,-6.938893903907228e-18,2.7755575615628914e-17,6.938893903907228e-18,2.7755575615628914e-17,-6.938893903907228e-18,0.0,-6.938893903907228e-17,8.326672684688674e-17,1.3877787807814457e-17,-2.7755575615628914e-17,-2.7755575615628914e-17,-2.7755575615628914e-17,1.3877787807814457e-16,2.7755575615628914e-17,0.0,2.7755575615628914e-17,-4.163336342344337e-17,-2.7755575615628914e-17,-1.3877787807814457e-17
y000494,glycerol-3-phosphate/dihydroxyacetone phosphate acyltransferase,-0.007673906151563659,5.551115123125783e-17,-0.011452043006798251,-0.007635433347311538,-0.00761766534488216,-0.011452043006797752,-0.007673906151563506,-0.0019854906253473636,-0.002001871653350751,-0.0019854906253471694,-0.00388644940294125,-0.0019504126063503158,-0.0019854906253472526,-0.0019854906253472526,-0.003833223300339972,5.551115123125783e-17,-0.005625562074381474,-0.0038280141605988582,-0.0037411583038678697,-0.005625562074381307,-0.003833223300339972
y000495,glycerol-3-phosphate/dihydroxyacetone phosphate acyltransferase,5.551115123125783e-17,1.9081958235744878e-17,-6.938893903907228e-18,-2.7755575615628914e-17,3.469446951953614e-17,2.7755575615628914e-17,-6.938893903907228e-18,-5.551115123125783e-17,-6.938893903907228e-17,-2.7755575615628914e-17,1.3877787807814457e-17,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,-8.326672684688674e-17,2.7755575615628914e-17,-1.1102230246251565e-16,2.7755575615628914e-17,-4.163336342344337e-17,-2.7755575615628914e-17,-1.3877787807814457e-17
